VAR1,Date,Total_Volume,SQRT_AveragePrice,LOG_Large_Bags,LOG_Small_Bags,LOG_Total_Bags,LOG_XLarge_Bags,LOG__4046,LOG__4225,LOG__4770
11,2016-10-09,2187.6,0.7402990643,0.0001166532,0.0000134482,0.0000437292,0,0.0000562318,2.9447106E-6,4.6339208E-7
12,2016-10-02,1990.61,0.8003557928,7.9400337E-6,0.0000291376,0.0000224747,0,0.0000639544,4.5098783E-6,3.2515942E-6
13,2016-09-25,4250.85,0.6024859532,0.0004395725,0.0000642509,0.0001741699,0,0.0000353152,3.5724389E-6,0
14,2016-09-18,5115.54,0.5721906459,0.0006345754,0.0000532935,0.0002241864,0,0.000030361,3.8000819E-6,1.3901756E-6
15,2016-09-11,2614.82,0.7133700282,0.0000683319,0.0000689822,0.0000678308,0,0.0000538721,3.5108873E-6,1.3862486E-6
16,2016-09-04,2670.47,0.7133700282,5.8225962E-7,0.0001058378,0.0000732947,0,0.0000506828,4.7741589E-6,0
17,2016-08-28,2400.5,0.6775505391,5.8225962E-7,0.0001157981,0.0000801764,0,0.0000330061,4.4258557E-6,2.3091042E-6
18,2016-08-21,3378.48,0.745090694,5.2455699E-6,0.0001023513,0.0000722624,0,0.0000818214,5.2802487E-6,3.6914225E-6
19,2016-08-14,3471.82,0.7686008919,1.7485264E-6,0.0000864143,0.0000602192,0,0.0000921733,9.0363454E-6,9.3149251E-6
20,2016-08-07,4141.49,0.7474749904,2.9147918E-6,0.0001210274,0.0000844779,0,0.0001014356,6.5923684E-6,0.000024638
21,2016-07-31,3706.68,0.7257343808,3.4970497E-6,0.0001190351,0.0000832732,0,0.000085441,5.4824892E-6,0.0000148441
22,2016-07-24,4109.11,0.7846390017,1.7485264E-6,0.0000702276,0.0000490358,0,0.0001289413,9.4354512E-6,0.0000130299
23,2016-07-17,3794.69,0.7709124787,0,0.0000764529,0.0000528207,0,0.0001116031,9.3480094E-6,0.0000163364
24,2016-07-10,3843.3,0.6642899508,0,0.0001720398,0.0001188627,0,0.0000638484,3.9021793E-6,3.2790834E-6
25,2016-07-03,6402.23,0.540198988,0,0.0003341308,0.0002308575,0,0.0000789122,6.1580892E-6,3.2987186E-6
26,2016-06-26,3794.29,0.674919265,0,0.0000906472,0.0000626276,0,0.0001071707,5.7682636E-6,9.9353934E-6
27,2016-06-19,3747.81,0.6722776922,0,0.0000921413,0.0000636598,0,0.0001044348,5.7917118E-6,8.0779143E-6
28,2016-06-12,3772.07,0.6775505391,0,0.000088406,0.0000610791,0,0.0001082324,5.7179478E-6,3.9113366E-6
29,2016-06-05,3604.28,0.6534877683,0,0.0001110671,0.0000767358,0,0.0000870281,6.6290061E-6,9.7783559E-7
30,2016-05-29,4110.96,0.6507592062,0,0.0001309876,0.0000904991,0,0.0000959902,8.0310084E-6,3.9113366E-6
31,2016-05-22,3862.88,0.6589109963,0,0.0001177905,0.000081381,0,0.0000936615,6.9460444E-6,5.3879015E-6
32,2016-05-15,3079.43,0.6853837536,0,0.0000669905,0.0000462831,0,0.0000897926,6.8615334E-6,0
33,2016-05-08,3174.26,0.6696256988,0,0.0000869119,0.0000600468,0,0.0000813606,7.5937988E-6,1.9517432E-6
34,2016-05-01,3584.65,0.6562049849,0,0.000064998,0.0000449065,0,0.000108895,0.0000109498,5.3800474E-6
35,2016-04-24,3650.65,0.6534877683,0,0.0001220232,0.0000843055,0,0.0000838279,4.6784122E-6,5.8591451E-6
36,2016-04-17,3452.46,0.6775505391,0,0.0000821807,0.000056778,0,0.0000956201,8.3123856E-6,2.9256498E-6
37,2016-04-10,3379.11,0.6480191553,0,0.0001003589,0.0000693374,0,0.0000843238,5.0306234E-6,5.847364E-6
38,2016-04-03,3632.75,0.6589109963,0,0.0000966236,0.0000667567,0,0.0000968594,6.0564805E-6,4.8695332E-6
39,2016-03-27,2778.43,0.6775505391,0,0.0000592702,0.0000409492,0,0.0000803631,6.4125993E-6,0.0000102142
40,2016-03-20,3783.94,0.6369410885,0,0.0001237668,0.0000855101,0,0.0000879373,5.8503322E-6,2.9099416E-6
41,2016-03-13,3152.41,0.6696256988,0,0.0000729671,0.0000504124,0,0.0000896466,6.1991234E-6,3.8720662E-6
42,2016-03-06,2650.6,0.7033220612,5.8225962E-7,0.0000398458,0.0000277009,0,0.0000872668,5.4653915E-6,6.7584345E-6
43,2016-02-28,2362.13,0.6956908546,0,0.0000435813,0.0000301098,0,0.0000736764,4.0160007E-6,8.1917979E-6
44,2016-02-21,2679.98,0.6853837536,0,0.0000600172,0.0000414653,0,0.0000788621,3.7551395E-6,2.3954991E-6
45,2016-02-14,2550.87,0.6775505391,0,0.0000590214,0.0000407773,0,0.0000745724,2.5070103E-6,5.2779446E-6
46,2016-02-07,2292.78,0.6696256988,0,0.0000635039,0.0000438742,0,0.0000602758,2.9149118E-6,4.7831385E-6
47,2016-01-31,2697.3,0.6801716342,0,0.0000654963,0.0000452508,0,0.0000758338,4.1478969E-6,4.2883321E-6
48,2016-01-24,2934.24,0.6589109963,0,0.0000916438,0.0000633161,0,0.0000720392,2.9007451E-6,3.8092336E-6
49,2016-01-17,2613.23,0.6956908546,0,0.0000493092,0.0000340672,0,0.000080393,5.5606497E-6,4.280478E-6
50,2016-01-10,2737.65,0.6853837536,0,0.000067488,0.0000466269,0,0.0000761569,3.816691E-6,9.4405896E-6
51,2016-01-03,5893.02,0.617076104,0,0.0000642509,0.0000443904,0,0.000213351,7.9836237E-6,6.5581561E-6
0,2016-12-25,9519.43,0.5690724175,0.0000195099,0.0004339947,0.0003056178,0,0.0000479631,0.0001224546,0
1,2016-12-18,7232.71,0.5905543569,1.9635949E-6,0.0003054331,0.0002116083,0,0.0000401841,0.0001083844,0
2,2016-12-11,6257.58,0.6853837536,5.6494777E-6,0.0001930998,0.000135081,0,0.0000329995,0.0001411644,0
3,2016-12-04,4786.42,0.7846390017,0.0000203002,0.0001016633,0.000076231,0,0.0000412252,0.0001158621,0
4,2016-11-27,6539.69,0.6801716342,1.0578588E-6,0.000271527,0.0001879137,0,0.0000368778,0.0001006331,0
5,2016-11-20,6717.05,0.7033220612,0,0.0002584774,0.000178585,0,0.0000389513,0.000115822,0
6,2016-11-13,11117.12,0.617076104,9.0433454E-6,0.000474561,0.0003305594,0,0.0000707237,0.0001515974,0
7,2016-11-06,6815.62,0.7306215362,1.4005699E-6,0.0001365328,0.0000947437,0,0.0000798069,0.0001545944,0
8,2016-10-30,3238.28,0.9086378684,5.0847062E-6,0.0000132831,0.0000106781,0,0.0000166529,0.0001295757,0
9,2016-10-23,2988.4,0.8135857104,0,0.0000197449,0.0000136415,0,0.0000117404,0.0001200236,0
10,2016-10-16,4317.31,0.9260946202,3.7051238E-6,0.0000547518,0.0000389212,0,0.0000311014,0.0001395027,0
11,2016-10-09,5771.2,0.7662823318,2.8448509E-6,0.0001657926,0.0001153861,0,0.0000447047,0.0001230427,0
12,2016-10-02,3714.71,0.9600563447,0,0.0000536573,0.0000370713,0,0.0000130458,0.0001318782,0
13,2016-09-25,4103.97,0.9375518965,0,0.0000660634,0.0000456426,0,0.0000180115,0.0001372637,0
14,2016-09-18,6494.77,0.7545826779,0.0000111346,0.0001703165,0.0001209587,0,0.0000656624,0.0001298282,0
15,2016-09-11,7662.66,0.7914129893,0.0002574271,0.0000458636,0.0001076856,0,0.0001021826,0.0001588603,0
16,2016-09-04,9266.73,0.7498517054,0.0004350755,0.0000530312,0.0001650913,0,0.0001261321,0.0001562731,0
17,2016-08-28,8132.79,0.7498517054,0.0004186009,0.0000307177,0.0001448122,0,0.0001100767,0.0001379173,0
18,2016-08-21,8861.21,0.7426987434,0.0004906267,0.0000342366,0.000168512,0,0.0001264666,0.000132857,0
19,2016-08-14,8267.22,0.7778060211,0.0004496552,0.0000340206,0.000156264,0,0.0001139661,0.0001293241,0
20,2016-08-07,9591.2,0.7823679723,0.0005195153,0.0000260184,0.0001713659,0,0.0001396343,0.0001511817,0
21,2016-07-31,9953.15,0.8069978634,0.0005085052,0.0000314222,0.0001718475,0,0.0001303235,0.0001787489,0
22,2016-07-24,10298.23,0.8135857104,0.0004178109,0.0000442126,0.0001539013,0,0.0001471074,0.0001939401,0
23,2016-07-17,10784.6,0.8025759241,0.0004293533,0.0000572695,0.0001663294,0,0.0001622478,0.0001891126,0
24,2016-07-10,13234.04,0.720814091,0.0006055941,0.0000505614,0.0002137402,0,0.000196202,0.0002261528,0
25,2016-07-03,15607.26,0.6397285901,0.000717487,0.0000327409,0.0002344766,0,0.0002455781,0.0002675757,0
26,2016-06-26,13868.58,0.6313291633,0.0004523485,0.0000500287,0.0001681177,0,0.0002050471,0.0002904895,0
27,2016-06-19,13092.1,0.6199529313,0.0001319824,0.0000420893,0.0000680419,0,0.0002277316,0.0003220613,0
28,2016-06-12,14204.88,0.5905543569,0.0001123541,0.0000351256,0.0000574361,0,0.0003173332,0.0002868917,0
29,2016-06-05,14224.73,0.5875335986,0.0002682896,0.0000571574,0.000118695,0,0.0002353575,0.0003209747,0
30,2016-05-29,22983.35,0.5690724175,0.0003461084,0.0000519808,0.0001380956,0,0.0001643377,0.0008091214,0
31,2016-05-22,17710.51,0.5783766705,0.0007453172,0.0000370987,0.0002457065,0,0.0002132551,0.0003955682,0
32,2016-05-15,28101.68,0.520060221,0.0010548095,0.0000323568,0.0003338515,0,0.0002719782,0.0007542737,0
33,2016-05-08,13681.17,0.5564247846,0.0005467918,0.0000311301,0.0001829521,0,0.0001997543,0.0002731793,0
34,2016-05-01,13228.93,0.617076104,0.0002430613,0.0000587666,0.0001123581,0,0.000196242,0.0003217951,0
35,2016-04-24,19698.45,0.5721906459,0.0004557042,0.0000556543,0.0001729947,0,0.000111943,0.0006739396,0
36,2016-04-17,20001.54,0.5659370084,0.0005711701,0.0000259489,0.0001865724,0,0.0001244289,0.0006620276,0
37,2016-04-10,13473.17,0.5268586824,0.0002597153,0.000300927,0.0002845763,0,0.0001421498,0.0002308423,0
38,2016-04-03,12425.65,0.5368949876,0.0001179103,0.0002977019,0.0002404892,0,0.0001360368,0.0002281982,0
39,2016-03-27,10187.56,0.5875335986,0.00005824,0.0001424246,0.0001155926,0,0.0001346445,0.0002386327,0
40,2016-03-20,9463.68,0.5690724175,0.0000111433,0.0001633029,0.0001161154,0,0.0001363613,0.0002008765,0
41,2016-03-13,9530.49,0.5627841315,8.915704E-6,0.0002385273,0.0001674323,0,0.0000859958,0.0002115296,0
42,2016-03-06,11858.2,0.5532176986,0.0000501378,0.0003810337,0.000278063,0,0.0001286555,0.0001731223,0
43,2016-02-28,10997.51,0.5499919119,4.8748839E-6,0.0004014313,0.0002787983,0,0.0000913217,0.0001718651,0
44,2016-02-21,8237.96,0.5965499863,0.0001099082,0.0002116778,0.0001786918,0,0.0000651529,0.0001608995,0
45,2016-02-14,9595.71,0.5467470936,0.0002370583,0.0002572248,0.0002476943,0,0.0000651559,0.0001619057,0
46,2016-02-07,7720.32,0.5875335986,0.0000704719,0.0002217648,0.0001740202,0,0.0000644925,0.0001407712,0
47,2016-01-31,6797.74,0.6642899508,0.0000112045,0.0001405107,0.000100386,0,0.000078094,0.0001502845,0
48,2016-01-24,9297.5,0.6054321124,1.1243028E-6,0.0002083097,0.0001442543,0,0.0000750191,0.0002342782,0
49,2016-01-17,8854.46,0.6054321124,3.3816472E-6,0.0001950725,0.0001357747,0,0.0000908816,0.0002030431,0
50,2016-01-10,8480.1,0.5875335986,1.1295484E-6,0.0002229906,0.0001543993,0,0.0000716672,0.0001884792,0
51,2016-01-03,7552.52,0.6669631606,3.9586593E-6,0.000181945,0.0001268749,0,0.000075173,0.0001653276,0
0,2016-12-25,81458.1,0.5096925317,0.0012878145,0.0027653991,0.0022910051,0,0.0004978136,0.0012545938,0
1,2016-12-18,75362.42,0.5499919119,0.0007348198,0.0023867205,0.0018661779,0,0.0003661105,0.0015007892,0.0000399255
2,2016-12-11,77692.93,0.5564247846,0.0014475879,0.0023526292,0.002052847,0,0.0003835879,0.0014210687,0.0000178208
3,2016-12-04,68500.56,0.6199529313,0.0004604947,0.0023027506,0.0017272468,0,0.0004359495,0.0012244854,4.3040402E-6
4,2016-11-27,63734.67,0.6534877683,0.0008098035,0.002162026,0.0017329794,0,0.0003494827,0.0010827326,2.4622589E-6
5,2016-11-20,60249.61,0.6616059401,0.0007429008,0.002299652,0.0018083761,0,0.0002858895,0.0009116985,3.6953495E-6
6,2016-11-13,66733.93,0.6696256988,0.0012706467,0.0022170077,0.0019069178,0,0.0003759742,0.0010348653,3.0788044E-6
7,2016-11-06,64388.86,0.7306215362,0.0018717843,0.0015951298,0.0016546417,0,0.000396441,0.0011370079,0
8,2016-10-30,48849.52,0.7686008919,0.0014286227,0.0008532692,0.0010112917,0,0.0004100341,0.0009725617,6.1654705E-7
9,2016-10-23,35647.66,0.8436490812,6.8856792E-6,0.0005691757,0.0003953008,0,0.0002468313,0.0010923574,0
10,2016-10-16,56666.92,0.7083638609,0.0000296004,0.001546868,0.0010776907,0,0.0003796877,0.0013249426,0
11,2016-10-09,72073.73,0.6369410885,0.0001106058,0.0028350833,0.0019921604,0,0.0004451744,0.0011376247,4.9716361E-6
12,2016-10-02,76112.99,0.6199529313,0.0009533709,0.0027928953,0.0022113931,0,0.0004552773,0.0011162869,1.2448749E-6
13,2016-09-25,62154.36,0.6480191553,0.0007843704,0.0018930038,0.0015395418,0,0.0003135527,0.0012289707,0
14,2016-09-18,74445.93,0.6054321124,0.0009079567,0.0023278818,0.0018765651,0,0.0005757444,0.0012184987,0
15,2016-09-11,109755.53,0.520060221,0.0002444073,0.0042057316,0.0029795077,0,0.000656741,0.0018049444,9.3738303E-6
16,2016-09-04,106844.47,0.5499919119,0.0004256707,0.0046260681,0.0033236386,0,0.0006114207,0.0013882438,0
17,2016-08-28,104270.76,0.540198988,0.0001165623,0.0047422985,0.0033130766,0,0.0006178608,0.0012652376,2.5054563E-6
18,2016-08-21,114354.69,0.5166274427,0.0000946975,0.0053035398,0.0036949858,0,0.0008599801,0.0011262588,1.256656E-6
19,2016-08-14,131165.91,0.520060221,0.0008637598,0.0059331588,0.0043569019,0,0.0008222342,0.0013589727,0.0000113059
20,2016-08-07,130613.45,0.4991095273,0.0032408063,0.0054221251,0.0047034173,0,0.0006003122,0.0012508443,0
21,2016-07-31,115313.85,0.5234704885,0.0003868744,0.0052286598,0.0037291259,0,0.0006441166,0.001380457,6.283282E-7
22,2016-07-24,111080.96,0.5234704885,0.0012648891,0.0045972561,0.0035508118,0,0.000626351,0.001361889,8.1446737E-6
23,2016-07-17,114343.02,0.5302252258,3.8642392E-6,0.00520012,0.0035967015,0,0.0006348487,0.0014689166,1.2488019E-6
24,2016-07-10,125690.61,0.5026619532,0.0000249862,0.0057531814,0.0039856591,0,0.0009361335,0.0013186468,3.742474E-6
25,2016-07-03,116296.31,0.5302252258,0.0002830886,0.0044538067,0.0031625016,0,0.0007464039,0.0018518319,2.4818941E-6
26,2016-06-26,112304.11,0.513171702,0.0000101117,0.0040593627,0.0028092837,0,0.0010230815,0.0016847161,2.477967E-6
27,2016-06-19,110087.71,0.5302252258,8.2512691E-6,0.0043380865,0.0030015511,0,0.0006944768,0.0017590032,4.3236754E-6
28,2016-06-12,106514.62,0.5026619532,5.7334066E-6,0.004119241,0.002849416,0,0.0007379862,0.0016811531,0
29,2016-06-05,99717.99,0.513171702,0.0000669227,0.0040970135,0.0028520528,0,0.0007753974,0.0013052178,3.039534E-6
30,2016-05-29,111714.45,0.4882972084,0.0000739198,0.0049212766,0.0034243634,0,0.0006539627,0.0014830663,0
31,2016-05-22,115978.52,0.4383729217,7.5011819E-7,0.0051756645,0.0035788625,0,0.0006376759,0.0015626253,0
32,2016-05-15,108031.14,0.4991095273,2.9969723E-6,0.0046167119,0.0031927684,0,0.0006770228,0.0014973807,0
33,2016-05-08,119123.05,0.4955316351,0.0000191584,0.0054095081,0.0037460993,0,0.0005153138,0.0016932003,0
34,2016-05-01,102002.62,0.4882972084,2.3937318E-6,0.0046608769,0.0032231476,0,0.0004358049,0.0014422737,0
35,2016-04-24,117010.57,0.4620856324,0.0000134548,0.0054587111,0.0037784723,0,0.0005155727,0.0015591818,0
36,2016-04-17,106228.91,0.4503853629,0.000080207,0.0052788519,0.0036736396,0,0.0004628158,0.0011912241,0
37,2016-04-10,108798.33,0.4659204337,0.0004777096,0.0047544599,0.0034277766,0,0.0004606456,0.0015521685,0
38,2016-04-03,117966.34,0.477239989,0.0012703568,0.0039968845,0.00313724,0,0.0005088946,0.0022210006,0
39,2016-03-27,104358.7,0.4734968725,0.0019894758,0.0040192823,0.0033646716,0,0.0003889724,0.0014748476,1.2056044E-6
40,2016-03-20,96605.4,0.4846394999,0.0009145391,0.0038620671,0.0029391779,0,0.0004242383,0.001460871,1.2056044E-6
41,2016-03-13,117245.31,0.4809539749,0.001550682,0.0044131061,0.0035076508,0,0.0005093969,0.0018342849,0
42,2016-03-06,115143.8,0.4301783128,0.0000666989,0.005724378,0.0039779899,0,0.0004768091,0.0013217154,1.2056044E-6
43,2016-02-28,128489.58,0.4301783128,0.0000898231,0.006306208,0.0043875027,0,0.0004788654,0.0015817432,1.8103696E-6
44,2016-02-21,91664.08,0.4734968725,0.0002166628,0.0039525985,0.002796245,0,0.0004168679,0.0013632476,3.0198988E-6
45,2016-02-14,89422.16,0.4809539749,0.0013798723,0.0033651848,0.0027327609,0,0.0003138019,0.0014243756,0.000035712
46,2016-02-07,80943.91,0.4734968725,0.0020760371,0.002890139,0.002609729,0,0.0003393875,0.0011015606,0.0000145457
47,2016-01-31,81433.73,0.4543189342,0.0017782149,0.00296212,0.0025716151,0,0.0004340878,0.0010543319,0.0000315494
48,2016-01-24,79706.09,0.4697239289,0.0052718129,0.0010509772,0.0022842627,0,0.0003547681,0.0013342963,0
49,2016-01-17,65863.8,0.513171702,0.0028922516,0.0014713644,0.0018705902,0,0.0004491689,0.0009459193,0
50,2016-01-10,80027.43,0.477239989,0.0017851634,0.0030698525,0.0026481256,0,0.0005066042,0.0008365596,0
51,2016-01-03,60896.62,0.5026619532,0.0007875275,0.001963059,0.0015888907,0,0.0005142011,0.0008980844,0
0,2016-12-25,1619.79,0.6228164705,0.0000500469,0.000030383,0.0000357654,0,7.2196057E-7,0.000044476,0
1,2016-12-18,2237.49,0.5302252258,0.0001526313,0.0000323748,0.0000674267,0,1.1124E-7,0.0000453641,0
2,2016-12-11,1887.69,0.5061894487,0.000142369,0.0000271458,0.0000607844,0,0,0.0000346868,0
3,2016-12-04,2391.74,0.5467470936,0.0001736557,0.0000296359,0.0000717416,0,1.7587351E-7,0.0000487434,0
4,2016-11-27,3129.1,0.540198988,0.0002751822,0.0000423366,0.0001104912,0,5.4960476E-8,0.0000482227,0
5,2016-11-20,4880.21,0.4175849904,0.0005211511,0.0000458226,0.0001855294,0,2.9722622E-7,0.0000624697,0
6,2016-11-13,4559.57,0.4218245406,0.0005136817,0.0000306736,0.000172859,0,0,0.00005913,0
7,2016-11-06,4143.28,0.5096925317,0.000360845,0.0000256516,0.0001242582,0,0,0.0000847942,0
8,2016-10-30,2038.12,0.700787559,0.000025161,0.0000146937,0.0000175793,0,5.5839843E-8,0.0000828609,0
9,2016-10-23,3422.91,0.458218739,0.0003291656,9.463826E-6,0.0001037213,0,2.2467841E-7,0.0000687935,0
10,2016-10-16,2470.03,0.5335705285,0.0001801259,0.0000127011,0.0000619524,0,5.663126E-7,0.0000613984,0
11,2016-10-09,4017.83,0.477239989,0.0003616176,0.000020421,0.000120873,0,0,0.0000818703,0
12,2016-10-02,1610.43,0.7133700282,4.6353367E-6,0.000016935,0.0000130685,0,1.7587351E-7,0.0000661049,0
13,2016-09-25,1727.77,0.6982438571,0.0000137766,0.0000196747,0.0000176599,0,0,0.0000676871,0
14,2016-09-18,2194.01,0.5564247846,0.000149411,5.9770064E-6,0.0000482388,0,2.2951493E-7,0.000061268,0
15,2016-09-11,3778.51,0.4734968725,0.0003648722,0.0000231607,0.0001237266,0,5.7598578E-8,0.0000674155,0
16,2016-09-04,4804.36,0.4620856324,0.0004646438,0.0000263979,0.0001554243,0,5.7598578E-8,0.0000875247,0
17,2016-08-28,3998.13,0.5302252258,0.0002626346,0.0000343673,0.000101281,0,3.4778984E-7,0.0000990636,0
18,2016-08-21,3132.72,0.6228164705,0.0000531364,0.0000331219,0.0000385697,0,8.1869093E-7,0.0001156164,0
19,2016-08-14,3017.94,0.6397285901,0.0000771945,0.0000224136,0.0000382739,0,0,0.0001111993,0
20,2016-08-07,3614.21,0.5596134914,0.0002266832,0.0000647492,0.0001116556,0,5.8477946E-8,0.0000708133,0
21,2016-07-31,3887.95,0.5532176986,0.0002676865,0.0000505546,0.0001139554,0,1.1783526E-7,0.0000819421,0
22,2016-07-24,2109.9,0.6956908546,0.0000457404,0.0000251532,0.0000308809,0,1.1783526E-7,0.0000737104,0
23,2016-07-17,2918.73,0.540198988,0.0002334677,0.0000156896,0.000079766,0,2.9326906E-7,0.0000667609,0
24,2016-07-10,3026.31,0.5368949876,0.0002016776,0.0000124523,0.0000681436,0,2.3435145E-7,0.0000830807,0
25,2016-07-03,3479.9,0.4659204337,0.0002975814,9.9614084E-6,0.0000947391,0,0,0.0000803277,0
26,2016-06-26,3244.63,0.5335705285,0.000238913,9.2142876E-6,0.0000769004,0,0,0.0000857179,0
27,2016-06-19,5739.09,0.3819783676,0.000617538,0.0000112069,0.0001900828,0,1.3190514E-7,0.000100297,0
28,2016-06-12,3592.49,0.5564247846,0.0002127959,0.000011954,0.000071082,0,0,0.0001082158,0
29,2016-06-05,3028.17,0.5166274427,0.0002757573,8.3102706E-6,0.0000871545,0,0,0.0000654401,0
30,2016-05-29,1972.92,0.6141858019,0.0000927341,0.0000151912,0.0000378718,0,0,0.0000605343,0
31,2016-05-22,2178.13,0.5467470936,0.0001522712,0.0000141953,0.0000547609,0,0,0.0000545749,0
32,2016-05-15,2477.92,0.6083640042,0.0001489093,0.0000267386,0.000062434,0,0,0.0000619573,0
33,2016-05-08,1825.53,0.6054321124,0.0000957343,8.6277973E-6,0.0000342231,0,5.4960476E-8,0.0000567267,0
34,2016-05-01,2389.94,0.5690724175,0.000152231,0.0000242231,0.0000616768,0,2.1896252E-7,0.000058133,0
35,2016-04-24,2986.31,0.5268586824,0.0001786067,0.00002534,0.0000702355,0,6.9865734E-7,0.0000786313,0
36,2016-04-17,2863.95,0.584497229,0.0000649225,0.0000209194,0.0000336187,0,0,0.000108083,0
37,2016-04-10,1886.22,0.5875335986,0.000062938,9.2142876E-6,0.0000249461,0,2.1544505E-7,0.0000682923,0
38,2016-04-03,1682.3,0.5935597419,0.0000641794,7.7200442E-6,0.0000242802,0,2.1456568E-7,0.0000589624,0
39,2016-03-27,2136.97,0.5596134914,0.0001035057,8.7167048E-6,0.0000365789,0,2.1368631E-7,0.000069534,0
40,2016-03-20,1883.74,0.617076104,0.000023089,0.0000124523,0.0000154192,0,0,0.0000774262,0
41,2016-03-13,3691.76,0.477239989,0.0002799229,0.0000149424,0.0000929662,0,0,0.0000923542,0
42,2016-03-06,3033.63,0.4301783128,0.0002422432,5.2298826E-6,0.0000751311,0,1.011712E-6,0.0000759618,0
43,2016-02-28,1081.74,0.6669631606,2.8256171E-6,2.9885077E-6,2.8988556E-6,0,6.9294146E-7,0.0000493291,0
44,2016-02-21,897.77,0.6534877683,0.000029742,3.9844259E-6,0.0000115329,0,1.2289155E-6,0.000031576,0
45,2016-02-14,1023.51,0.674919265,0.0000250788,1.2454617E-6,8.2639874E-6,0,1.392038E-6,0.0000406307,0
46,2016-02-07,1259.46,0.6397285901,0.0000486026,6.2257985E-6,0.0000186494,0,3.218485E-7,0.0000435171,0
47,2016-01-31,1293.69,0.6285044102,0.0000558394,0.0000139465,0.0000261199,0,2.6908646E-7,0.000038178,0
48,2016-01-24,1929.38,0.6112818339,0.0000801808,0.0000161879,0.0000348544,0,1.0803026E-6,0.000060063,0
49,2016-01-17,1241.24,0.7083638609,0.000023708,0,6.998843E-6,0,2.9806122E-6,0.0000506988,0
50,2016-01-10,1460.66,0.6642899508,0.0000658684,0,0.0000194453,0,1.9587895E-6,0.0000507735,0
51,2016-01-03,1057.26,0.6801716342,0.0000301617,4.9833427E-7,9.2483316E-6,0,8.7365137E-7,0.0000419237,0
0,2016-12-25,3329.28,0.5096925317,0,0.0002455262,0.0001696365,0,8.0813853E-7,1.1836496E-6,0
1,2016-12-18,4166.56,0.5096925317,0,0.0003097614,0.0002140194,0,1.62683E-7,7.908911E-7,0
2,2016-12-11,3471.8,0.5752919729,0,0.0002562321,0.0001770336,0,5.8961583E-7,1.3868679E-6,0
3,2016-12-04,4028.26,0.6199529313,0,0.0002995535,0.0002069663,0,8.793676E-8,7.9431064E-7,0
4,2016-11-27,2084.95,0.6425039984,5.2455699E-6,0.0001521537,0.0001066714,0,6.8458747E-7,1.3238515E-7,0
5,2016-11-20,2157.46,0.6425039984,3.4970497E-6,0.0001578811,0.0001101124,0,2.8315634E-7,8.6367845E-7,0
6,2016-11-13,3847.1,0.6285044102,4.663313E-6,0.0002838684,0.0001975051,0,2.9942464E-7,6.6534511E-7,0
7,2016-11-06,3297.5,0.6534877683,2.330785E-6,0.0002422889,0.0001680877,0,4.7881556E-7,1.4630748E-6,0
8,2016-10-30,385.55,0.6369410885,0,0.0000246549,0.0000170338,0,3.5746288E-7,2.3164933E-6,0
9,2016-10-23,542.85,0.6369410885,5.8225962E-7,0.0000336202,0.0000233997,0,3.5790256E-7,3.9754549E-6,0
10,2016-10-16,991.33,0.6199529313,0,0.0000703105,0.0000485769,0,4.1769954E-7,1.9891949E-6,0
11,2016-10-09,1613.43,0.5995253164,5.8225962E-7,0.0001170435,0.0000810368,0,3.5790256E-7,1.7239366E-6,0
12,2016-10-02,472.82,0.6112818339,5.8225962E-7,0.0000328731,0.0000228835,0,4.616679E-7,9.2767269E-7,0
13,2016-09-25,1041.31,0.5935597419,2.9147918E-6,0.0000737963,0.0000518457,0,7.2767645E-7,9.9264394E-7,0
